# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
836           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.731516e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
836.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.710768e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
836.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.699447e-02	(3.280833e-02 3.478125e-02 -5.000000e-08)
836.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.671750e-02	(3.280833e-02 3.478125e-02 -5.000000e-08)
836.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.672467e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
836.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.682444e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
836.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.689161e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
836.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
836.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.686757e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
836.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.691802e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
837           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.694572e-02	(2.222500e-02 6.061875e-02 -5.000000e-08)
837.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698769e-02	(2.222500e-02 6.061875e-02 -5.000000e-08)
837.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.687268e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
837.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.691578e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
837.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.695645e-02	(1.058333e-03 4.273125e-02 -5.000000e-08)
837.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698599e-02	(1.058333e-03 4.273125e-02 -5.000000e-08)
837.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.686611e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
837.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
837.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.703574e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
837.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.697235e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
838           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.678067e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
838.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.675679e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
838.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.669835e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
838.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.652784e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
838.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.649383e-02	(1.375833e-02 6.061875e-02 -5.000000e-08)
838.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.653802e-02	(1.375833e-02 6.061875e-02 -5.000000e-08)
838.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.666333e-02	(1.587500e-02 6.061875e-02 -5.000000e-08)
838.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
838.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.687849e-02	(1.587500e-02 6.061875e-02 -5.000000e-08)
838.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.690557e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
839           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698474e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
839.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698000e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
839.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698935e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
839.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.681598e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
839.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.674223e-02	(3.280833e-02 3.478125e-02 -5.000000e-08)
839.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.675680e-02	(1.375833e-02 6.061875e-02 -5.000000e-08)
839.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.699582e-02	(1.587500e-02 6.061875e-02 -5.000000e-08)
839.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
839.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.703918e-02	(1.587500e-02 6.061875e-02 -5.000000e-08)
839.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.740465e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
840           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.735671e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
840.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.756923e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
840.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.753537e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
840.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.755047e-02	(2.222500e-02 6.061875e-02 -5.000000e-08)
840.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.750825e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
840.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.777572e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
840.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.757285e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
840.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
840.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.748753e-02	(2.645833e-02 6.061875e-02 -5.000000e-08)
840.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.727962e-02	(2.857500e-02 6.061875e-02 -5.000000e-08)
841           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.740357e-02	(2.857500e-02 6.061875e-02 -5.000000e-08)
841.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.733759e-02	(3.069167e-02 6.061875e-02 -5.000000e-08)
841.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.737149e-02	(3.069167e-02 6.061875e-02 -5.000000e-08)
841.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.721814e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
841.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.692286e-02	(3.280833e-02 6.061875e-02 -5.000000e-08)
841.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.681165e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
841.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.699858e-02	(1.799167e-02 6.260625e-02 -5.000000e-08)
841.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
841.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.714804e-02	(1.799167e-02 6.260625e-02 -5.000000e-08)
841.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.704186e-02	(1.058333e-03 4.273125e-02 -5.000000e-08)
842           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.699651e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
842.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.696727e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
842.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.701654e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
842.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.703108e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
842.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.709038e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
842.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.723520e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
842.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.712121e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
842.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
842.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.697939e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
842.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.704228e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
843           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.693204e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
843.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.222       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.689564e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
843.222       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.333       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.697680e-02	(2.222500e-02 6.061875e-02 -5.000000e-08)
843.333       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.444       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.698748e-02	(1.799167e-02 6.061875e-02 -5.000000e-08)
843.444       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.556       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.709522e-02	(2.434167e-02 6.061875e-02 -5.000000e-08)
843.556       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.667       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.706984e-02	(1.058333e-03 4.273125e-02 -5.000000e-08)
843.667       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.778       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.702862e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
843.778       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
843.889       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.699879e-02	(2.010833e-02 6.061875e-02 -5.000000e-08)
843.889       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
844           	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.690444e-02	(1.058333e-03 4.670625e-02 -5.000000e-08)
844           	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
844.111       	mag(U)        	0.000000e+00	(1.058333e-03 0.000000e+00 -5.000000e-08)	1.692667e-02	(1.058333e-03 4.471875e-02 -5.000000e-08)
844.111       	T             	3.014500e+02	(8.890000e-02 9.937500e-04 -5.000000e-08)	3.111500e+02	(0.000000e+00 9.937500e-04 -5.000000e-08)
